date,origin_station,day_type,ridership
2024-06-27,San Bruno,Weekday,330.1772052003611
2024-06-27,San Carlos,Weekday,580.6788857903988
2024-06-27,San Francisco,Weekday,6990.487738268266
2024-06-27,San Jose Diridon,Weekday,1804.4563849845617
2024-06-27,San Martin,Weekday,29.193121331674636
2024-06-27,San Mateo,Weekday,1111.7198875420208
2024-06-27,Santa Clara,Weekday,731.6268045939056
2024-06-27,South San Francisco,Weekday,539.509861267778
2024-06-27,Sunnyvale,Weekday,1361.865288649005
2024-06-27,Tamien,Weekday,181.98799532965987
2024-06-28,22nd Street,Weekday,722.6235694888265
2024-06-28,Bayshore,Weekday,115.91357837719313
2024-06-28,Belmont,Weekday,445.6846094650917
2024-06-28,Blossom Hill,Weekday,53.99866216581523
2024-06-28,Burlingame,Weekday,500.8647280290874
2024-06-28,California Ave,Weekday,446.18102259250844
2024-06-28,Capitol,Weekday,25.450249442961226
2024-06-28,College Park,Weekday,3.8014694157473987
2024-06-28,Gilroy,Weekday,56.87457623023991
2024-06-28,Hayward Park,Weekday,217.77211940141794
2024-06-28,Hillsdale,Weekday,1028.2582208280046
2024-06-28,Lawrence,Weekday,463.51862134637383
2024-06-28,Menlo Park,Weekday,648.1930140242082
2024-06-28,Millbrae,Weekday,1348.2374792784972
2024-06-28,Morgan Hill,Weekday,58.94456654449139
2024-06-28,Mountain View,Weekday,1680.9071982356197
2024-06-28,Palo Alto,Weekday,2573.3420136638415
2024-06-28,Redwood City,Weekday,1631.8965283379157
2024-06-28,San Antonio,Weekday,396.29505143112743
2024-06-28,San Bruno,Weekday,346.5835785326268
2024-06-28,San Carlos,Weekday,534.0385910950243
2024-06-28,San Francisco,Weekday,5735.995479711444
2024-06-28,San Jose Diridon,Weekday,1589.3718175812178
2024-06-28,San Martin,Weekday,6.684636515245667
2024-06-28,San Mateo,Weekday,1024.4965489955428
2024-06-28,Santa Clara,Weekday,650.5308104541086
2024-06-28,South San Francisco,Weekday,476.1596601943562
2024-06-28,Sunnyvale,Weekday,1121.0624147666622
2024-06-28,Tamien,Weekday,126.942970354592
2024-06-29,22nd Street,Saturday,380.764382648317
2024-06-29,Bayshore,Saturday,90.77038467570564
2024-06-29,Belmont,Saturday,236.20815016721386
2024-06-29,Blossom Hill,Saturday,0.0
2024-06-29,Broadway,Saturday,54.30210517451126
2024-06-29,Burlingame,Saturday,345.12814737446683
2024-06-29,California Ave,Saturday,367.51686338513645
2024-06-29,Capitol,Saturday,0.0
2024-06-29,College Park,Saturday,0.5896962727779149
2024-06-29,Gilroy,Saturday,0.0
2024-06-29,Hayward Park,Saturday,108.3212870309825
2024-06-29,Hillsdale,Saturday,508.191245101501
2024-06-29,Lawrence,Saturday,278.8057798388768
2024-06-29,Menlo Park,Saturday,513.2339281210336
2024-06-29,Millbrae,Saturday,832.9781159258366
2024-06-29,Morgan Hill,Saturday,0.0
2024-06-29,Mountain View,Saturday,942.930772186644
2024-06-29,Palo Alto,Saturday,1486.760167665335
2024-06-29,Redwood City,Saturday,749.3185566304966
2024-06-29,San Antonio,Saturday,292.0897962751936
2024-06-29,San Bruno,Saturday,287.0139511842494
2024-06-29,San Carlos,Saturday,301.4435187478142
2024-06-29,San Francisco,Saturday,4032.757420242311
2024-06-29,San Jose Diridon,Saturday,1055.7854445623962
2024-06-29,San Martin,Saturday,0.0
2024-06-29,San Mateo,Saturday,604.0170282233335
2024-06-29,Santa Clara,Saturday,541.7019292072868
2024-06-29,South San Francisco,Saturday,227.5023260747997
2024-06-29,Sunnyvale,Saturday,801.0163722989257
2024-06-29,Tamien,Saturday,53.70298832161953
2024-06-30,22nd Street,Sunday,352.46350834347555
2024-06-30,Bayshore,Sunday,92.05904206365044
2024-06-30,Belmont,Sunday,273.77570532772745
2024-06-30,Blossom Hill,Sunday,0.0
2024-06-30,Broadway,Sunday,66.72948612953039
2024-06-30,Burlingame,Sunday,319.32887887128226
2024-06-30,California Ave,Sunday,406.6628315637844
2024-06-30,Capitol,Sunday,0.0
2024-06-30,College Park,Sunday,0.6070968559668353
2024-06-30,Gilroy,Sunday,0.0
2024-06-30,Hayward Park,Sunday,156.19621336966873
2024-06-30,Hillsdale,Sunday,465.0899981676586
2024-06-30,Lawrence,Sunday,299.10168464323357
2024-06-30,Menlo Park,Sunday,432.78376473315484
2024-06-30,Millbrae,Sunday,1206.677847731353
2024-06-30,Morgan Hill,Sunday,0.0
2024-06-30,Mountain View,Sunday,1116.5031388621812
2024-06-30,Palo Alto,Sunday,1157.962942130105
2024-06-30,Redwood City,Sunday,761.9920219835259
2024-06-30,San Antonio,Sunday,425.4187759064298
2024-06-30,San Bruno,Sunday,260.03962737892283
2024-06-30,San Carlos,Sunday,275.61721269947424
2024-06-30,San Francisco,Sunday,6115.976245030772
2024-06-30,San Jose Diridon,Sunday,1162.6326665907645
2024-06-30,San Martin,Sunday,0.0
2024-06-30,San Mateo,Sunday,515.6688091904393
2024-06-30,Santa Clara,Sunday,501.7652999770366
2024-06-30,South San Francisco,Sunday,204.5796712637756
2024-06-30,Sunnyvale,Sunday,957.7688549543869
2024-06-30,Tamien,Sunday,53.16204462250752
2024-07-01,22nd Street,Weekday,753.3242356753866
2024-07-01,Bayshore,Weekday,88.97396343205592
2024-07-01,Belmont,Weekday,390.14323773982227
2024-07-01,Blossom Hill,Weekday,59.189789958527015
2024-07-01,Burlingame,Weekday,388.2457583193531
2024-07-01,California Ave,Weekday,456.0583775771077
2024-07-01,Capitol,Weekday,31.06013287372625
2024-07-01,College Park,Weekday,3.9331812207430232
2024-07-01,Gilroy,Weekday,79.2005397950524
2024-07-01,Hayward Park,Weekday,212.12560035442309
2024-07-01,Hillsdale,Weekday,1000.231568611821
2024-07-01,Lawrence,Weekday,467.4437034730186
2024-07-01,Menlo Park,Weekday,540.5055717066376
2024-07-01,Millbrae,Weekday,1133.1778574944003
2024-07-01,Morgan Hill,Weekday,67.20280220671627
2024-07-01,Mountain View,Weekday,1432.4983301615896
2024-07-01,Palo Alto,Weekday,2572.043286668827
2024-07-01,Redwood City,Weekday,1342.845045298919
2024-07-01,San Antonio,Weekday,347.05472857531913
2024-07-01,San Bruno,Weekday,197.53820414578178
2024-07-01,San Carlos,Weekday,412.82178069429807
2024-07-01,San Francisco,Weekday,4063.4893501246625
2024-07-01,San Jose Diridon,Weekday,1164.6323912204136
2024-07-01,San Martin,Weekday,13.150638067968918
2024-07-01,San Mateo,Weekday,776.8606434379882
2024-07-01,Santa Clara,Weekday,528.018172026715
2024-07-01,South San Francisco,Weekday,384.53502064919485
2024-07-01,Sunnyvale,Weekday,1060.7737530017184
2024-07-01,Tamien,Weekday,150.37601907091923
2024-07-02,22nd Street,Weekday,890.055694904191
2024-07-02,Bayshore,Weekday,110.37863820819943
2024-07-02,Belmont,Weekday,444.3201449446185
2024-07-02,Blossom Hill,Weekday,67.05894417999019
2024-07-02,Burlingame,Weekday,457.4155187037215
2024-07-02,California Ave,Weekday,468.42340646897196
2024-07-02,Capitol,Weekday,43.08376620773123
2024-07-02,College Park,Weekday,7.46999426602865
2024-07-02,Gilroy,Weekday,83.48724628016605
2024-07-02,Hayward Park,Weekday,227.99780152020034
2024-07-02,Hillsdale,Weekday,1129.199137099904
2024-07-02,Lawrence,Weekday,500.3999383872844
2024-07-02,Menlo Park,Weekday,636.3161959042525
2024-07-02,Millbrae,Weekday,1230.399508989857
2024-07-02,Morgan Hill,Weekday,82.9141976352955
2024-07-02,Mountain View,Weekday,1862.5788750790396
2024-07-02,Palo Alto,Weekday,2719.9594320511887
2024-07-02,Redwood City,Weekday,1535.353277469217
2024-07-02,San Antonio,Weekday,393.2138703141872
2024-07-02,San Bruno,Weekday,262.55039314640663
2024-07-02,San Carlos,Weekday,437.9574058990187
2024-07-02,San Francisco,Weekday,4799.084233080962
2024-07-02,San Jose Diridon,Weekday,1352.5301358088534
2024-07-02,San Martin,Weekday,17.770938153158358
2024-07-02,San Mateo,Weekday,884.7297347983612
2024-07-02,Santa Clara,Weekday,607.4681508584574
2024-07-02,South San Francisco,Weekday,432.45598471569457
2024-07-02,Sunnyvale,Weekday,1237.5155098834148
2024-07-02,Tamien,Weekday,193.96203366900139
2024-07-03,22nd Street,Weekday,778.197569183177
2024-07-03,Bayshore,Weekday,89.18169414290624
2024-07-03,Belmont,Weekday,385.8466263235971
2024-07-03,Blossom Hill,Weekday,44.45831651333318
2024-07-03,Burlingame,Weekday,389.4050833266352
2024-07-03,California Ave,Weekday,442.8343676642877
2024-07-03,Capitol,Weekday,29.88236417722921
2024-07-03,College Park,Weekday,2.4963068827482426
2024-07-03,Gilroy,Weekday,59.786158689669186
2024-07-03,Hayward Park,Weekday,179.4074197521335
2024-07-03,Hillsdale,Weekday,914.2046833335296
2024-07-03,Lawrence,Weekday,444.7521125295231
2024-07-03,Menlo Park,Weekday,524.8321701240081
2024-07-03,Millbrae,Weekday,1050.1601317544119
2024-07-03,Morgan Hill,Weekday,61.52226361412345
2024-07-03,Mountain View,Weekday,1480.264273127629
2024-07-03,Palo Alto,Weekday,2370.2057297179726
2024-07-03,Redwood City,Weekday,1379.8233571767141
2024-07-03,San Antonio,Weekday,371.18776566741093
2024-07-03,San Bruno,Weekday,190.61839295338336
2024-07-03,San Carlos,Weekday,413.47690222069366
2024-07-03,San Francisco,Weekday,3971.3129504271983
2024-07-03,San Jose Diridon,Weekday,1219.1976003252828
2024-07-03,San Martin,Weekday,8.903595214219532
2024-07-03,San Mateo,Weekday,835.5762010625765
2024-07-03,Santa Clara,Weekday,567.2499765687857
2024-07-03,South San Francisco,Weekday,366.9346426169626
2024-07-03,Sunnyvale,Weekday,1115.1327094503276
2024-07-03,Tamien,Weekday,158.385194808655
2024-07-04,22nd Street,Holiday,209.1736332418693
2024-07-04,Bayshore,Holiday,42.745504176643564
2024-07-04,Belmont,Holiday,127.04500291099005
2024-07-04,Blossom Hill,Holiday,1.5963808312188017
2024-07-04,Burlingame,Holiday,176.6973472111288
2024-07-04,California Ave,Holiday,261.0043036845774
2024-07-04,Capitol,Holiday,1.0520807450330283
2024-07-04,College Park,Holiday,0.33471960312440663
2024-07-04,Gilroy,Holiday,1.1884506219584552
2024-07-04,Hayward Park,Holiday,58.430292563887065
2024-07-04,Hillsdale,Holiday,256.9988093727218
2024-07-04,Lawrence,Holiday,206.3830108240469
2024-07-04,Menlo Park,Holiday,275.4444713201985
2024-07-04,Millbrae,Holiday,439.0351867025688
2024-07-04,Morgan Hill,Holiday,1.455250287763551
2024-07-04,Mountain View,Holiday,646.569491146754
2024-07-04,Palo Alto,Holiday,783.3670387105403
2024-07-04,Redwood City,Holiday,597.3549825638124
2024-07-04,San Antonio,Holiday,246.4439190448964
2024-07-04,San Bruno,Holiday,122.7771437476785
2024-07-04,San Carlos,Holiday,154.07396660609123
2024-07-04,San Francisco,Holiday,2456.7431831453614
2024-07-04,San Jose Diridon,Holiday,461.81264997627557
2024-07-04,San Martin,Holiday,0.21058212762815404
2024-07-04,San Mateo,Holiday,310.7533505139798
2024-07-04,Santa Clara,Holiday,329.52730278484927
2024-07-04,South San Francisco,Holiday,92.78996208913739
2024-07-04,Sunnyvale,Holiday,536.3795735416086
2024-07-04,Tamien,Holiday,36.47513951009771
2024-07-05,22nd Street,Weekday,485.5432536184981
2024-07-05,Bayshore,Weekday,91.34343575384423
2024-07-05,Belmont,Weekday,280.1749226421704
2024-07-05,Blossom Hill,Weekday,23.322704939713194
2024-07-05,Burlingame,Weekday,286.36747911298846
2024-07-05,California Ave,Weekday,296.70108133942546
2024-07-05,Capitol,Weekday,12.948086526385644
2024-07-05,College Park,Weekday,2.462075644706913
2024-07-05,Gilroy,Weekday,27.725719451814623
2024-07-05,Hayward Park,Weekday,114.59243997716659
2024-07-05,Hillsdale,Weekday,605.2240933186074
2024-07-05,Lawrence,Weekday,286.68950380599915
2024-07-05,Menlo Park,Weekday,456.98613420090317
2024-07-05,Millbrae,Weekday,794.2866998396632
2024-07-05,Morgan Hill,Weekday,35.54442098594906
2024-07-05,Mountain View,Weekday,994.442840616202
2024-07-05,Palo Alto,Weekday,1572.0664377784994
2024-07-05,Redwood City,Weekday,984.1016128735556
2024-07-05,San Antonio,Weekday,248.8115909358239
2024-07-05,San Bruno,Weekday,194.51014154327152
2024-07-05,San Carlos,Weekday,244.11833826244157
2024-07-05,San Francisco,Weekday,3121.9948610164142
2024-07-05,San Jose Diridon,Weekday,841.7292187576961
2024-07-05,San Martin,Weekday,4.508098450233596
2024-07-05,San Mateo,Weekday,619.0798182307723
2024-07-05,Santa Clara,Weekday,417.76431498255675
2024-07-05,South San Francisco,Weekday,230.15124790067358
2024-07-05,Sunnyvale,Weekday,755.1684003428725
2024-07-05,Tamien,Weekday,84.21679250595766
2024-07-06,22nd Street,Saturday,321.0426576502073
2024-07-06,Bayshore,Saturday,66.43124485397155
2024-07-06,Belmont,Saturday,177.43303147985833
2024-07-06,Blossom Hill,Saturday,0.0
2024-07-06,Broadway,Saturday,46.63157961736121
2024-07-06,Burlingame,Saturday,175.065729556285
2024-07-06,California Ave,Saturday,226.77890833506572
2024-07-06,Capitol,Saturday,0.0
2024-07-06,College Park,Saturday,0.39881102429994514
2024-07-06,Gilroy,Saturday,0.0
2024-07-06,Hayward Park,Saturday,73.28695508067533
2024-07-06,Hillsdale,Saturday,288.7785396480185
2024-07-06,Lawrence,Saturday,191.26144436486294
2024-07-06,Menlo Park,Saturday,263.56746467311916
2024-07-06,Millbrae,Saturday,578.6147718428556
2024-07-06,Morgan Hill,Saturday,0.0
2024-07-06,Mountain View,Saturday,579.906856370237
2024-07-06,Palo Alto,Saturday,829.8896802271697
2024-07-06,Redwood City,Saturday,493.92024598743393
2024-07-06,San Antonio,Saturday,217.63711304066746
2024-07-06,San Bruno,Saturday,124.00112115984132
2024-07-06,San Carlos,Saturday,151.21717636356072
2024-07-06,San Francisco,Saturday,2298.100366621625
2024-07-06,San Jose Diridon,Saturday,497.84908844525484
2024-07-06,San Martin,Saturday,0.0
2024-07-06,San Mateo,Saturday,365.2318266328698
2024-07-06,Santa Clara,Saturday,361.718226709946
2024-07-06,South San Francisco,Saturday,103.0624407178761
2024-07-06,Sunnyvale,Saturday,517.25002458635
2024-07-06,Tamien,Saturday,27.152149889075943
2024-07-07,22nd Street,Sunday,235.952545158237
2024-07-07,Bayshore,Sunday,62.841457250391926
2024-07-07,Belmont,Sunday,145.33660702067004
2024-07-07,Blossom Hill,Sunday,0.0
2024-07-07,Broadway,Sunday,44.28095075054064
2024-07-07,Burlingame,Sunday,169.1586935757521
2024-07-07,California Ave,Sunday,162.87002947501523
2024-07-07,Capitol,Sunday,0.0
2024-07-07,College Park,Sunday,0.33701663603082394
2024-07-07,Gilroy,Sunday,0.0
2024-07-07,Hayward Park,Sunday,37.33755051555023
2024-07-07,Hillsdale,Sunday,238.09823374961178
2024-07-07,Lawrence,Sunday,146.2901475588621
2024-07-07,Menlo Park,Sunday,241.5200876483695
2024-07-07,Millbrae,Sunday,501.77240707274893
2024-07-07,Morgan Hill,Sunday,0.0
2024-07-07,Mountain View,Sunday,462.4753400937841
2024-07-07,Palo Alto,Sunday,636.8482279665504
2024-07-07,Redwood City,Sunday,366.3047409250283
2024-07-07,San Antonio,Sunday,174.8027211569281
2024-07-07,San Bruno,Sunday,98.93204560911352
2024-07-07,San Carlos,Sunday,129.523812336468
2024-07-07,San Francisco,Sunday,1826.3101983966778
2024-07-07,San Jose Diridon,Sunday,393.4181574424124
2024-07-07,San Martin,Sunday,0.0
2024-07-07,San Mateo,Sunday,288.7750835215078
2024-07-07,Santa Clara,Sunday,282.48826702620926
2024-07-07,South San Francisco,Sunday,107.2882957370289
2024-07-07,Sunnyvale,Sunday,395.0909443163412
2024-07-07,Tamien,Sunday,29.827748468524142
2024-07-08,22nd Street,Weekday,691.5464048052314
2024-07-08,Bayshore,Weekday,84.67240952982695
2024-07-08,Belmont,Weekday,375.795335712344
2024-07-08,Blossom Hill,Weekday,54.95577458357004
2024-07-08,Burlingame,Weekday,385.6725134407361
2024-07-08,California Ave,Weekday,437.9160995939864
2024-07-08,Capitol,Weekday,33.02449092808813
2024-07-08,College Park,Weekday,7.327350089910373
2024-07-08,Gilroy,Weekday,69.3074571129371
2024-07-08,Hayward Park,Weekday,205.47118820099607
2024-07-08,Hillsdale,Weekday,971.771185970667
2024-07-08,Lawrence,Weekday,433.057126776208
2024-07-08,Menlo Park,Weekday,540.8347976707146
2024-07-08,Millbrae,Weekday,1089.7104827420478
2024-07-08,Morgan Hill,Weekday,69.99489118535728
2024-07-08,Mountain View,Weekday,1418.95575649343
2024-07-08,Palo Alto,Weekday,2472.3767116435797
2024-07-08,Redwood City,Weekday,1349.0690214220713
2024-07-08,San Antonio,Weekday,339.37186747634854
2024-07-08,San Bruno,Weekday,197.63189935636072
2024-07-08,San Carlos,Weekday,399.7652914576412
2024-07-08,San Francisco,Weekday,3960.8983867671814
2024-07-08,San Jose Diridon,Weekday,1190.0510912035065
2024-07-08,San Martin,Weekday,16.534397722853555
2024-07-08,San Mateo,Weekday,764.1702295808852
2024-07-08,Santa Clara,Weekday,521.8497510977692
2024-07-08,South San Francisco,Weekday,384.7567422285019
2024-07-08,Sunnyvale,Weekday,908.0346483507524
2024-07-08,Tamien,Weekday,148.17331940868746
2024-07-09,22nd Street,Weekday,998.8625766937646
2024-07-09,Bayshore,Weekday,108.31230964135536
2024-07-09,Belmont,Weekday,566.3211168520622
2024-07-09,Blossom Hill,Weekday,74.68112700929973
2024-07-09,Burlingame,Weekday,587.6551507296339
2024-07-09,California Ave,Weekday,554.3756366080122
2024-07-09,Capitol,Weekday,47.0476525990437
2024-07-09,College Park,Weekday,5.75079119882658
2024-07-09,Gilroy,Weekday,100.44138101564455
2024-07-09,Hayward Park,Weekday,280.17688704595247
2024-07-09,Hillsdale,Weekday,1386.4709159414078
2024-07-09,Lawrence,Weekday,621.8066144972631
2024-07-09,Menlo Park,Weekday,746.1563881397816
2024-07-09,Millbrae,Weekday,1442.7901103383185
2024-07-09,Morgan Hill,Weekday,103.18856878022162
2024-07-09,Mountain View,Weekday,2141.0242697392946
2024-07-09,Palo Alto,Weekday,3156.1725281263616
2024-07-09,Redwood City,Weekday,1923.3174041793693
2024-07-09,San Antonio,Weekday,466.2354180660256
2024-07-09,San Bruno,Weekday,339.3121852965974
2024-07-09,San Carlos,Weekday,550.3894212434275
2024-07-09,San Francisco,Weekday,6674.542601735778
2024-07-09,San Jose Diridon,Weekday,1785.2648098969646
2024-07-09,San Martin,Weekday,20.844935876079628
2024-07-09,San Mateo,Weekday,1076.8770987574546
2024-07-09,Santa Clara,Weekday,692.6143304706804
2024-07-09,South San Francisco,Weekday,570.4184311036605
2024-07-09,Sunnyvale,Weekday,1395.7536553198604
2024-07-09,Tamien,Weekday,221.15809668234627
2024-07-10,22nd Street,Weekday,937.4825820596958
2024-07-10,Bayshore,Weekday,108.526635835351
2024-07-10,Belmont,Weekday,475.5967491267032
2024-07-10,Blossom Hill,Weekday,63.24756608905981
2024-07-10,Burlingame,Weekday,555.5475483102024
2024-07-10,California Ave,Weekday,594.8740221785696
2024-07-10,Capitol,Weekday,40.87503343999897
2024-07-10,College Park,Weekday,11.252185175293915
2024-07-10,Gilroy,Weekday,91.55325892882273
2024-07-10,Hayward Park,Weekday,242.2873605504291
2024-07-10,Hillsdale,Weekday,1312.270494131887
2024-07-10,Lawrence,Weekday,552.9118646083803
2024-07-10,Menlo Park,Weekday,681.8578280632618
2024-07-10,Millbrae,Weekday,1365.7507382724684
2024-07-10,Morgan Hill,Weekday,84.7724391944479
2024-07-10,Mountain View,Weekday,1932.7071651343638
2024-07-10,Palo Alto,Weekday,3151.767190587392
2024-07-10,Redwood City,Weekday,1847.5109480645253
2024-07-10,San Antonio,Weekday,484.20832520587464
2024-07-10,San Bruno,Weekday,401.67732257947824
2024-07-10,San Carlos,Weekday,556.8858076447211
2024-07-10,San Francisco,Weekday,6502.784182290716
2024-07-10,San Jose Diridon,Weekday,1693.866978215899
2024-07-10,San Martin,Weekday,22.932029679433796
2024-07-10,San Mateo,Weekday,1095.2171576887115
